id,category,code,codigo_del_atc_version_2019,description,percent,principio_activo_atc,principio_activo_reportado_por_el_ms
10022,Medicamentos,3562303010401,C03AX01,"XOLMES H VALSARTÁN/HIDROCLOROTIAZIDA, TABLETAS RECUBIERTAS CON PELÍCULA 320MG/12.5MG",2,"HIDROCLOROTIAZIDA, COMBINACIONES","HIDROCLOROTIAZIDA, VALSARTAN"
10023,Medicamentos,3562303010401,C03AX01,"XOLMES HTM VALSARTÁN/HIDROCLOROTIAZIDA, TABLETAS RECUBIERTAS CON PELÍCULA 80/12.5MG",2,"HIDROCLOROTIAZIDA, COMBINACIONES","HIDROCLOROTIAZIDA, VALSARTAN"
10024,Medicamentos,3563801030101,S01CA01,"XOLOF NICOLICH D (D = DEXAMETASONA), UNGÜENTO OFTÁLMICO",2,DEXAMETASONA CON ANTIINFECCIOSOS,"DEXAMETASONA, TOBRAMICINA"
10025,Medicamentos,3563801020101,S01BA01,"XOLOF NICOLICH D (D=DEXAMETASONA), SUSPENSIÓN OFTÁLMICA",2,DEXAMETASONA,"DEXAMETASONA, TOBRAMICINA"
10026,Medicamentos,3563801030101,S01CA01,"XOLOF NICOLICH D (D=DEXAMETASONA), UNGÜENTO OFTÁLMICO",2,DEXAMETASONA CON ANTIINFECCIOSOS,"DEXAMETASONA, TOBRAMICINA"
10027,Medicamentos,3563801010112,S01AA12,"XOLOF NICOLICH, SOLUCIÓN OFTÁLMICA 0.3%",2,TOBRAMICINA,TOBRAMICINA
10028,Medicamentos,3563801010112,S01AA12,"XOLOF NICOLICH, UNGÜENTO OFTÁLMICO 0.3%",2,TOBRAMICINA,TOBRAMICINA
10029,Medicamentos,3563301050514,L01XE14,XOLYXIB 100MG,2,BOSUTINIB,BOSUTINIB
10030,Medicamentos,3563301050514,L01XE14,XOLYXIB 500MG,2,BOSUTINIB,BOSUTINIB
10031,Medicamentos,3563302020204,L02BB04,"XTANDI (ENZALUTAMIDA), CÁPSULAS BLANDAS 40MG",2,ENZALUTAMIDA,ENZALUTAMIDA
10032,Medicamentos,3563401010605,M01AH05,XUMER ETORICOXIB 120MG,2,ETORICOXIB,ETORICOXIB
10033,Medicamentos,3563401010605,M01AH05,XUMER ETORICOXIB 60MG,2,ETORICOXIB,ETORICOXIB
10034,Medicamentos,3563401010605,M01AH05,XUMER ETORICOXIB 90MG,2,ETORICOXIB,ETORICOXIB
10035,Medicamentos,3562309010107,C10AA07,"XUNIRO, COMPRIMIDOS RECUBIERTOS 10MG",2,ROSUVASTATINA,ROSUVASTATINA
10036,Medicamentos,3562309010107,C10AA07,"XUNIRO, COMPRIMIDOS RECUBIERTOS 20MG",2,ROSUVASTATINA,ROSUVASTATINA
10037,Medicamentos,3563705010509,R06AE09,"XUZAL, SOLUCIÓN ORAL 0.5MG/ML",2,LEVOCETIRIZINA,LEVOCETIRIZINA DICLORHIDRATO
10038,Medicamentos,3563705010509,R06AE09,"XUZAL, TABLETAS RECUBIERTAS 5MG",2,LEVOCETIRIZINA,LEVOCETIRIZINA DICLORHIDRATO
10039,Medicamentos,3563701010105,R01AA05,XYLOCON® 0.025%,2,OXIMETAZOLINA,OXIMETAZOLINA CLORHIDRATO
10040,Medicamentos,3563003060115,G03FA15,YAEL,2,DIENOGEST Y ESTRÓGENO,"DIENOGEST, ETINILESTRADIOL"
10041,Medicamentos,3563003010112,G03AA12,"YASMIN, COMPRIMIDOS RECUBIERTOS",2,DROSPIRENONA Y ETINILESTRADIOL,"DROSPIRENONA, ETINILESTRADIOL"
10042,Medicamentos,3563003010112,G03AA12,"YAZ FLEX, COMPRIMIDOS RECUBIERTOS",2,DROSPIRENONA Y ETINILESTRADIOL,"DROSPIRENONA, ETINILESTRADIOL"
10043,Medicamentos,3563003010112,G03AA12,"YAZ, COMPRIMIDOS RECUBIERTOS",2,DROSPIRENONA Y ETINILESTRADIOL,"DROSPIRENONA, ETINILESTRADIOL"
10044,Medicamentos,3562107030100,A07CA00,"YDROVIT (SABORES A PONCHE DE FRUTAS, MELOCOTON, NATURAL Y COCO), SUERO ORAL",2,FÓRMULAS DE SALES PARA REHIDRATACIÓN ORAL,"CITRATO DE POTASIO MONOHIDRATADO, CITRATO DE POTASIO MONOHIDRATADO, CITRATO DE POTASIO MONOHIDRATADO, CITRATO DE POTASIO MONOHIDRATADO, CLORURO DE SODIO, CLORURO DE SODIO, CLORURO DE SODIO, CLORURO DE SODIO, DEXTROSA ANHIDRA, DEXTROSA ANHIDRA, DEXTROSA AN"
10045,Medicamentos,3562408000703,D08AG03,"YODO BLANCO RAVEN, SOLUCIÓN",2,YODO,"YODO METALICO, YODURO POTASICO"
10046,Medicamentos,3562408000703,D08AG03,YODO BLANCO ROSADERMA,2,YODO,YODURO
10047,Medicamentos,3562408000702,D08AG02,YODO POVIDONA AL 7.5%,2,YODO POVIDONE,YODURO DE POVIDONA
10048,Medicamentos,3562408000702,D08AG02,"YODO POVIDONA, SOLUCIÓN AL 7.75%",2,YODO POVIDONE,YODOPOVIDONA
10049,Medicamentos,3562408000702,D08AG02,YODOPOVIDONA 7.5%,2,YODO POVIDONE,YODOPOVIDONA
10050,Medicamentos,3563702000115,R02AA15,"YODOPOVIDONA BUCOFARINGEO GENFAR, SOLUCIÓN BUCAL",2,POVIDONA YODADA,YODOPOVIDONA
10051,Medicamentos,3562409000109,D09AA09,"YODOPOVIDONA GENFAR, SOLUCIÓN 10%",2,POVIDONA YODADA,YODO POLIVINILPIRROLIDONA(YODOPOVIDONA)
10052,Medicamentos,3562408000702,D08AG02,"YODOPOVIDONA, SOLUCIÓN AL 7.75%",2,YODO POVIDONE,YODOPOVIDONA
10053,Medicamentos,3563301030501,L01CX01,"YONDELIS, POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA INFUSIÓN",2,TRABECTEDIN,TRABECTEDINA
10054,Medicamentos,3563801060208,S01GX08,"ZADITEN, SOLUCIÓN OFTÁLMICA 0.25MG/ML",2,KETOTIFENO,KETOTIFENO
10055,Medicamentos,3562401010214,D01AC14,"ZALAIN, CREMA AL 2%",2,SERTACONAZOL,SERTACONAZOL NITRATO
10056,Medicamentos,3563001010619,G01AF19,"ZALAIN, ÓVULOS",2,SERTACONAZOL,SERTACONAZOL NITRATO
10057,Medicamentos,3563001010619,G01AF19,"ZALAIN, ÓVULOS 300MG",2,SERTACONAZOL,SERTACONAZOL NITRATO
10058,Medicamentos,3563502010813,N02AJ13,"ZALDIAR, COMPRIMIDOS RECUBIERTOS",2,TRAMADOL Y PARACETAMOL,"PARACETAMOL, TRAMADOL CLORHIDRATO"
10059,Medicamentos,3563505030601,N05CF01,"ZALEPLA, COMPRIMIDOS RECUBIERTOS 7.5MG",2,ZOPICLONA,ZOPICLONA
10060,Medicamentos,3563102010213,H02AB13,"ZAMEN, COMPRIMIDOS 30MG",2,DEFLAZACORT,DEFLAZACORT
10061,Medicamentos,3563102010213,H02AB13,"ZAMEN, COMPRIMIDOS 6MG",2,DEFLAZACORT,DEFLAZACORT
10062,Medicamentos,3563102010213,H02AB13,"ZAMEN, SUSPENSIÓN ORAL GOTAS 22.75MG/ML",2,DEFLAZACORT,DEFLAZACORT
10063,Medicamentos,3563602020103,P02CA03,"ZAMITEL, SUSPENSIÓN 4%",2,ALBENDAZOL,ALBENDAZOL
10064,Medicamentos,3563602020103,P02CA03,"ZAMITEL, TABLETAS 200MG",2,ALBENDAZOL,ALBENDAZOL
10065,Medicamentos,3563201040202,J01DC02,ZAMUR 500MG,2,CEFUROXIMA,CEFUROXIMA
10066,Medicamentos,3563201040202,J01DC02,"ZAMUR, COMPRIMIDOS RECUBIERTOS CON PELÍCULA 500MG",2,CEFUROXIMA,CEFUROXIMA
10067,Medicamentos,3562408000302,D08AC02,"ZANISCRUB, SOLUCIÓN",2,CLORHEXIDINA,GLUCONATO DE CLORHEXIDINA 20%
10068,Medicamentos,3562102020102,A02BA02,"ZANTAC, JARABE 150MG/10ML",2,RANITIDINA,RANITIDINA CLORHIDRATO
10069,Medicamentos,3562102020102,A02BA02,"ZANTAC, TABLETAS 150MG",2,RANITIDINA,RANITIDINA
10070,Medicamentos,3562102020102,A02BA02,"ZANTAC, TABLETAS 300MG",2,RANITIDINA,RANITIDINA
10071,Medicamentos,3562102020102,A02BA02,"ZANTAC, TABLETAS EFERVESCENTES 150MG",2,RANITIDINA,RANITIDINA CLORHIDRATO
10072,Medicamentos,3563201060110,J01FA10,ZARET BUSSIÉ,2,AZITROMICINA,AZITROMICINA DIHIDRATO
10073,Medicamentos,3563301040206,L01DB06,"ZAVEDOS, POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE",2,IDARUBICINA,IDARUBICINA CLORHIDRATO
10074,Medicamentos,3563301040206,L01DB06,"ZAVEDOS, SOLUCIÓN INYECTABLE",2,IDARUBICINA,IDARUBICINA CLORHIDRATO
10075,Medicamentos,3563801020311,S01BC11,ZEBESTEN,2,BROMFENACO,BROMFENACO
10076,Medicamentos,3563503000604,N03AF04,ZEBINIX,2,ESLICARBAZEPINA,ACETATO DE ESLICARBAZEPINA
10077,Medicamentos,3563301050501,L01XE01,"ZEITE IMATINIB (MESILATO), COMPRIMIDOS RECUBIERTOS 400MG",2,IMATINIB,IMATINIB MESILATO
10078,Medicamentos,3563301050501,L01XE01,"ZEITE, CÁPSULAS 100MG",2,IMATINIB,IMATINIB MESILATO
10079,Medicamentos,3563301050501,L01XE01,"ZEITE®, TABLETAS RECUBIERTAS 400MG",2,IMATINIB,IMATINIB
10080,Medicamentos,3563301050515,L01XE15,"ZELBORAF, COMPRIMIDOS RECUBIERTOS 240MG",2,VEMURAFENIB,CO-PRECIPITADO DE VEMURAFENIB
10081,Medicamentos,3563201040308,J01DD08,"ZEMICEF, CÁPSULAS 400MG",2,CEFIXIMA,CEFIXIMA
10082,Medicamentos,3563201040308,J01DD08,"ZEMICEF®, POLVO PARA SUSPENSIÓN ORAL",2,CEFIXIMA,CEFIXIMA
10083,Medicamentos,3562110020706,A10BH06,"ZEMIGLO, TABLETAS RECUBIERTAS 50MG",2,GEMIGLIPTIN,TARTRATO DE GEMIGLIPTINA SESQUIHIDRATADO
10084,Medicamentos,3563105020202,H05BX02,"ZEMPLAR (PARICALCITOL), CÁPSULAS 2MCG",2,PARICALCITOL,PARICALCITOL
10085,Medicamentos,3563105020202,H05BX02,"ZEMPLAR (PARICALCITOL), SOLUCIÓN INYECTABLE 5MCG/ML",2,PARICALCITOL,PARICALCITOL
10086,Medicamentos,3563105020202,H05BX02,"ZEMPLAR, SOLUCIÓN INYECTABLE 5MCG/ML",2,PARICALCITOL,PARICALCITOL
10087,Medicamentos,3563703010509,R03AK09,"ZENHALE, AEROSOL (INHALACIÓN ORAL) 100MCG/5MCG",2,FORMOTEROL Y MOMETASONA,"FORMOTEROL FUMARATO, MOMETASONA FUROATO"
10088,Medicamentos,3563703010509,R03AK09,"ZENHALE, AEROSOL (INHALACIÓN ORAL) 200MCG/5MCG",2,FORMOTEROL Y MOMETASONA,"FORMOTEROL FUMARATO, MOMETASONA FUROATO"
10089,Medicamentos,3563703010509,R03AK09,"ZENHALE, AEROSOL (INHALACIÓN ORAL) 50MCG/5MCG",2,FORMOTEROL Y MOMETASONA,"FORMOTEROL FUMARATO, MOMETASONA FUROATO"
10090,Medicamentos,3563201080112,J01MA12,ZENIC 500MG,2,LEVOFLOXACINO,LEVOFLOXACINA HEMIHIDRATO
10091,Medicamentos,3563201080112,J01MA12,ZENIC 750MG,2,LEVOFLOXACINO,LEVOFLOXACINA HEMIHIDRATO
10092,Medicamentos,3563602020103,P02CA03,ZENTEL,2,ALBENDAZOL,ALBENDAZOL
10093,Medicamentos,3563602020103,P02CA03,ZENTEL 4%,2,ALBENDAZOL,ALBENDAZOL
10094,Medicamentos,3563204010954,J05AP54,ZEPATIER,2,ELBASVIR Y GRAZOPREVIR,"GRAZOPREVIR, ELBASVIR"
10095,Medicamentos,3563402000410,M02AX10,ZEPOL DEPORTISTA MUSCULAR,2,"PRODUCTOS TÓPICOS PARA EL DOLOR ARTICULAR Y MUSCULAR, N.C.P.","ACEITE DE MENTA PIPERITA, EUCALIPTOL, SALICILATO DE METILO, TIMOL"
10096,Medicamentos,3563402000410,M02AX10,"ZEPOL RESFRIOS, UNGÜENTO",2,"PRODUCTOS TÓPICOS PARA EL DOLOR ARTICULAR Y MUSCULAR, N.C.P.","ACEITE DE TOMILLO, ACEITE DE TREMENTINA, ALCANFOR, MENTOL (L), EUCALIPTOL"
10097,Medicamentos,3563402000410,M02AX10,"ZEPOL RESFRIOS, UNGÜENTO",2,"PRODUCTOS TÓPICOS PARA EL DOLOR ARTICULAR Y MUSCULAR, N.C.P.","ACEITE DE TOMILLO, ACEITE DE TREMENTINA, ALCANFOR, EUCALIPTOL, MENTOL"
10098,Medicamentos,3563201040754,J01DI54,"ZERBAXA, POLVO PARA SOLUCIÓN PARA INFUSIÓN",2,CEFTOLOZANE Y BETA-LACTAMASA INHIBIDOR,"TAZOBACTAM , CEFTOLOZANO"
10099,Medicamentos,3562308020103,C09BA03,"ZESTORETIC, TABLETAS 20MG/12.5MG",2,LISINOPRIL Y DIURÉTICOS,"LISINOPRIL, HIDROCLOROTIAZIDA"
10100,Medicamentos,3562308010003,C09AA03,"ZESTRIL, COMPRIMIDOS 10MG",2,LISINOPRIL,
10101,Medicamentos,3562308010003,C09AA03,"ZESTRIL, COMPRIMIDOS 20MG",2,LISINOPRIL,
10102,Medicamentos,3562308010003,C09AA03,"ZESTRIL, TABLETAS 10MG",2,LISINOPRIL,LISINOPRIL
10103,Medicamentos,3562308010003,C09AA03,"ZESTRIL, TABLETAS 20MG",2,LISINOPRIL,LISINOPRIL*
10104,Medicamentos,3563502020351,N02BE51,"ZETAFEN PLUS, TABLETAS",2,"PARACETAMOL, COMBINACIONES EXCLUYENDO PSICOLÉPTICOS","ACETAMINOFEN, NAPROXENO SODICO"
10105,Medicamentos,3562309010509,C10AX09,"ZETIA, TABLETAS 10MG",2,EZETIMIBA,EZETIMIBA
10106,Medicamentos,3562203020151,B03BA51,Z-FULL,2,"CIANOCOBALAMINA, COMBINACIONES","CIANOCOBALAMINA, PIRIDOXINA CLORHIDRATO, RIBOFLAVINA, SULFATO DE ZINC MONOHIDRATADO, TIAMINA MONONITRATO, VITAMINA A ACETATO, ACIDO ASCORBICO, NICOTINAMIDA , PANTOTENATO DE CALCIO"
10107,Medicamentos,3562306020207,C07BB07,"ZIAC, TABLETAS RECUBIERTAS 10MG/6.25MG",2,BISOPROLOL Y TIAZIDAS,"HIDROCLOROTIAZIDA MICRONIZADA, BISOPROLOL HEMIFUMARATO"
10108,Medicamentos,3562306010207,C07AB07,"ZIAC, TABLETAS RECUBIERTAS 2.5MG/6.25MG",2,BISOPROLOL,"BISOPROLOL FUMARATO, HIDROCLOROTIAZIDA MICRONIZADA"
10109,Medicamentos,3562306020207,C07BB07,"ZIAC, TABLETAS RECUBIERTAS 5MG/6.25MG",2,BISOPROLOL Y TIAZIDAS,"BISOPROLOL FUMARATO, HIDROCLOROTIAZIDA MICRONIZADA"
10110,Medicamentos,3563502010813,N02AJ13,"ZIGNET PLUS ACETAMINOFÉN Y TRAMADOL CLORHIDRATO, TABLETAS RECUBIERTAS",2,TRAMADOL Y PARACETAMOL,"ACETAMINOFEN, TRAMADOL CLORHIDRATO"
10111,Medicamentos,3562112030202,A12CB02,"ZINC (GLUCONATO DE ZINC), TABLETAS 50MG",2,GLUCONATO DE ZINC,GLUCONATO DE ZINC
10112,Medicamentos,3563201040702,J01DI02,"ZINFORO, POLVO PARA CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN INTRAVENOSO 600MG",2,CEFTAROLINE FOSAMIL,CEFTAROLINA FOSAMILO
10113,Medicamentos,3563201040202,J01DC02,ZINNAT 125MG/5ML,2,CEFUROXIMA,CEFUROXIMA AXETIL
10114,Medicamentos,3563201040202,J01DC02,ZINNAT 250MG,2,CEFUROXIMA,CEFUROXIMA AXETIL
10115,Medicamentos,3563201040202,J01DC02,ZINNAT 250MG,2,CEFUROXIMA,AXETIL CEFUROXIMA
10116,Medicamentos,3563201040202,J01DC02,ZINNAT 500MG,2,CEFUROXIMA,CEFUROXIMA
10117,Medicamentos,3563201040202,J01DC02,"ZINNAT, GRÁNULOS PARA SUSPENSIÓN ORAL 125MG/5ML",2,CEFUROXIMA,CEFUROXIMA
10118,Medicamentos,3563201040202,J01DC02,"ZINNAT, GRÁNULOS PARA SUSPENSIÓN ORAL 250MG/5ML",2,CEFUROXIMA,CEFUROXIMA AXETIL
10119,Medicamentos,3563201040202,J01DC02,"ZINNAT, TABLETAS RECUBIERTAS 250MG",2,CEFUROXIMA,CEFUROXIMA
10120,Medicamentos,3563506010514,N06AX14,"ZINOSAL, COMPRIMIDOS RECUBIERTOS CON PELÍCULA 12.5MG",2,TIANEPTINA,TIANEPTINA SAL DE SODIO
10121,Medicamentos,3563201080102,J01MA02,ZIPROFLOX CIPROFLOXACINO 500MG,2,CIPROFLOXACINO,CIPROFLOXACINO CLORHIDRATO
10122,Medicamentos,3563201060110,J01FA10,"ZITHROMAX IV, POLVO PARA SOLUCIÓN INYECTABLE",2,AZITROMICINA,AZITROMICINA
10123,Medicamentos,3563201060110,J01FA10,"ZITHROMAX, POLVO PARA SUSPENSIÓN ORAL 200MG/5ML",2,AZITROMICINA,AZITROMICINA DIHIDRATO
10124,Medicamentos,3563201060110,J01FA10,"ZITHROMAX, TABLETAS RECUBIERTAS 500MG",2,AZITROMICINA,AZITROMICINA
10125,Medicamentos,3563201060110,J01FA10,ZITRAX AZITROMICINA 500MG,2,AZITROMICINA,AZITROMICINA DIHIDRATO
10126,Medicamentos,3563201060110,J01FA10,ZITROMAX MD 2G,2,AZITROMICINA,AZITROMICINA
10127,Medicamentos,3563705010509,R06AE09,"ZIVAL, COMPRIMIDOS RECUBIERTOS 5MG",2,LEVOCETIRIZINA,LEVOCETIRIZINA DICLORHIDRATO
10128,Medicamentos,3562309010101,C10AA01,"ZOCOR, COMPRIMIDOS RECUBIERTOS 20MG",2,SIMVASTATINA,SIMVASTATINA
10129,Medicamentos,3562309010101,C10AA01,"ZOCOR, COMPRIMIDOS RECUBIERTOS 40MG",2,SIMVASTATINA,SIMVASTATINA
10130,Medicamentos,3563003010114,G03AA14,ZOELY 2.5MG/1.5MG,2,NOMEGESTROL Y ESTRADIOL,"ESTRADIOL, NOMEGESTROL ACETATO"
10131,Medicamentos,3563003010114,G03AA14,"ZOELY, COMPRIMIDOS RECUBIERTOS CON PELÍCULA 2.5MG/1.5MG",2,NOMEGESTROL Y ESTRADIOL,"ESTRADIOL HEMIHIDRATO, NOMEGESTROL ACETATO"
10132,Medicamentos,3562308010015,C09AA15,"ZOFENIL (ZOFENOPRIL CÁLCICO), COMPRIMIDOS RECUBIERTOS CON PELÍCULA 15MG",2,ZOFENOPRIL,ZOFENOPRIL CALCICO
10133,Medicamentos,3562308010015,C09AA15,"ZOFENIL (ZOFENOPRIL CÁLCICO), COMPRIMIDOS RECUBIERTOS CON PELÍCULA 30MG",2,ZOFENOPRIL,ZOFENOPRIL CALCICO
10134,Medicamentos,3562308010015,C09AA15,"ZOFENIL DIU, COMPRIMIDOS RECUBIERTOS CON PELÍCULA",2,ZOFENOPRIL,"HIDROCLOROTIAZIDA, ZOFENOPRIL CALCICO"
10135,Medicamentos,3563302010303,L02AE03,"ZOLADEX LA, IMPLANTE 10.8MG",2,GOSERELINA,GOSERELINA.
10136,Medicamentos,3563302010303,L02AE03,"ZOLADEX, IMPLANTE 3.6MG",2,GOSERELINA,GOSERELINA.
10137,Medicamentos,3563301050103,L01XA03,"ZOLAXAT OXALIPLATINO, POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE",2,OXALIPLATINO,OXALIPLATINO
10138,Medicamentos,3563405010108,M05BA08,ZOLEDRO-DENK 4MG/5ML,2,ÁCIDO ZOLEDRÓNICO,ACIDO ZOLEDRÓNICO
10139,Medicamentos,3563801060209,S01GX09,"ZOLOATLAS®, SOLUCIÓN OFTÁLMICA ESTÉRIL",2,OLOPATADINA,OLOPATADINA CLORHIDRATO
10140,Medicamentos,3563505030602,N05CF02,"ZOLPIDEM NORMON, COMPRIMIDOS RECUBIERTOS CON PELÍCULA (EFG) 10MG",2,ZOLPIDEM,ZOLPIDEM HEMITARTRATO
10141,Medicamentos,3563505030602,N05CF02,"ZOLPIDEM TARTRATO LA SANTÉ, TABLETAS RECUBIERTAS 10MG",2,ZOLPIDEM,TARTRATO DE ZOLPIDEM
10142,Medicamentos,3562102020302,A02BC02,"ZOLTUM, COMPRIMIDOS RECUBIERTOS ENTÉRICOS 20MG",2,PANTOPRAZOL,PANTOPRAZOL SODICO SESQUIHIDRATO
10143,Medicamentos,3562102020302,A02BC02,"ZOLTUM, COMPRIMIDOS RECUBIERTOS ENTÉRICOS 40MG",2,PANTOPRAZOL,PANTOPRAZOL
10144,Medicamentos,3562102020302,A02BC02,"ZOLTUM, POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 40MG",2,PANTOPRAZOL,PANTOPRAZOL
10145,Medicamentos,3563405010108,M05BA08,"ZOMETA, CONCENTRADO PARA SOLUCIÓN PARA PERFUSIÓN 4MG/5ML",2,ÁCIDO ZOLEDRÓNICO,ACIDO ZOLEDRONICO
10146,Medicamentos,3563505030601,N05CF01,"ZOPICLONA CALOX, TABLETAS RECUBIERTAS 7.5MG",2,ZOPICLONA,ZOPICLONA
10147,Medicamentos,3563505030601,N05CF01,"ZOPICLONA CHEMO, TABLETAS RECUBIERTAS 7.5MG",2,ZOPICLONA,ZOPICLONA
10148,Medicamentos,3563505030601,N05CF01,"ZOPICLONA GENFAR, TABLETAS RECUBIERTAS 7.5MG",2,ZOPICLONA,ZOPICLONA
10149,Medicamentos,3563505030601,N05CF01,"ZOPICLONA LA SANTE, TABLETAS RECUBIERTAS 7.5MG",2,ZOPICLONA,ZOPICLONA
10150,Medicamentos,3563505030601,N05CF01,"ZOPICLONA RAVEN, TABLETAS RECUBIERTAS",2,ZOPICLONA,ZOPICLONA
10151,Medicamentos,3563704010103,R05CA03,"ZORRITONE, JARABE",2,GUAIFENESINA,GUAIFENESINA
10152,Medicamentos,3563401010205,M01AB05,"ZORVOLEX DICLOFENACO, CÁPSULAS 18MG",2,DICLOFENACO,DICLOFENACO ACIDO
10153,Medicamentos,3563401010205,M01AB05,"ZORVOLEX DICLOFENACO, CÁPSULAS 35MG",2,DICLOFENACO,DICLOFENACO ACIDO
10154,Medicamentos,3563201060110,J01FA10,"ZOSTRIX, COMPRIMIDOS RECUBIERTOS 500MG",2,AZITROMICINA,AZITROMICINA DIHIDRATO
10155,Medicamentos,3563201070201,J01GB01,"ZOTEON PODHALER, CÁPSULAS PARA INHALACIÓN",2,TOBRAMICINA,TOBRAMICINA
10156,Medicamentos,3562406020203,D06BB03,"ZOVIRAX, CREMA",2,ACICLOVIR,ACICLOVIR
10157,Medicamentos,3563204010201,J05AB01,"ZOVIRAX, POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 250MG",2,ACICLOVIR,ACICLOVIR
10158,Medicamentos,3563204010201,J05AB01,"ZOVIRAX, SUSPENSIÓN",2,ACICLOVIR,ACICLOVIR
10159,Medicamentos,3563204010201,J05AB01,"ZOVIRAX, TABLETAS 200MG",2,ACICLOVIR,ACICLOVIR
10160,Medicamentos,3563204010201,J05AB01,"ZOVIRAX, TABLETAS 400MG",2,ACICLOVIR,ACICLOVIR
10161,Medicamentos,3562410010303,D10AD03,ZUDENINA F,2,ADAPALENE,ADAPALENE
10162,Medicamentos,3562410010303,D10AD03,"ZUDENINA, GEL",2,ADAPALENE,ADAPALENE
10163,Medicamentos,3563301030401,L01CD01,"ZURICXEL PACLITAXEL, SOLUCIÓN INYECTABLE (CONCENTRADO PARA INFUSIÓN INTRAVENOSA) 6MG/ML",2,PACLITAXEL,PACLITAXEL
10164,Medicamentos,3563301050528,L01XE28,ZYKADIA 150MG,2,CERITINIB,CERITINIB
10165,Medicamentos,3563801010406,S01AE06,"ZYMAXID, SOLUCIÓN OFTÁLMICA",2,GATIFLOXACINA,GATIFLOXACINA
10166,Medicamentos,3563801030102,S01CA02,ZYPRED,2,PREDNISOLONA Y ANTIINFECCIOSOS,"PREDNISOLONA ACETATO, GATIFLOXACINA"
10167,Medicamentos,3563505010803,N05AH03,"ZYPREXA (OLANZAPINA), COMPRIMIDOS RECUBIERTOS 10MG",2,OLANZAPINA,OLANZAPINA
10168,Medicamentos,3563505010803,N05AH03,"ZYPREXA (OLANZAPINA), COMPRIMIDOS RECUBIERTOS 5MG",2,OLANZAPINA,OLANZAPINA
10169,Medicamentos,3563505010803,N05AH03,"ZYPREXA IM, POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 10MG",2,OLANZAPINA,OLANZAPINA
10170,Medicamentos,3563505010803,N05AH03,"ZYPREXA ZYDIS, TABLETAS DISPERSABLES 10MG",2,OLANZAPINA,OLANZAPINA MICRONIZADA
10171,Medicamentos,3563505010803,N05AH03,"ZYPREXA ZYDIS, TABLETAS DISPERSABLES 5MG",2,OLANZAPINA,OLANZAPINA MICRONIZADA
10172,Medicamentos,3563505010803,N05AH03,"ZYPREXA, COMPRIMIDOS RECUBIERTOS 10MG",2,OLANZAPINA,OLANZAPINA
10173,Medicamentos,3563505010803,N05AH03,"ZYPREXA, COMPRIMIDOS RECUBIERTOS 5MG",2,OLANZAPINA,OLANZAPINA
10174,Medicamentos,3563302020403,L02BX03,"ZYTIGA, COMPRIMIDOS 250MG",2,ABIRATERONA,ACETATO DE ABIRATERONA
10175,Medicamentos,3563302020403,L02BX03,ZYTIGA® 500MG,2,ABIRATERONA,ACETATO DE ABIRATERONA
10176,Medicamentos,3563801010126,S01AA26,ZYTROX ® 500,2,AZITROMICINA,AZITROMICINA
10177,Medicamentos,3563201100608,J01XX08,"ZYVOX, SOLUCIÓN INYECTABLE PARA INFUSION",2,LINEZOLID,LINEZOLID
10178,Medicamentos,3563201100608,J01XX08,"ZYVOX, TABLETAS RECUBIERTAS 600MG",2,LINEZOLID,LINEZOLID
10179,IVA4%,6413400000100,,Servicios de transporte aéreo local de turistas,4,,
10180,IVA4%,6413400000200,,Servicios de transporte aéreo internacional de turistas,4,,
10181,IVA4%,6424100000000,,Servicios de transporte aéreo nacional regular de pasajeros,4,,
10182,IVA4%,6424200000000,,Servicios de transporte aéreo nacional no regular de pasajeros,4,,
10183,IVA4%,6424300000000,,Servicios de transporte aéreo internacional regular de pasajeros,4,,
10184,IVA4%,6424400000000,,Servicios de transporte aéreo internacional no regular de pasajeros,4,,
10185,IVA4%,8351000000000,,Servicios veterinarios para animales domésticos,4,,
10186,IVA4%,8352000000000,,Servicios veterinarios para ganado,4,,
10187,IVA4%,8359000000000,,"Servicios veterinarios, n.c.p.",4,,
10188,IVA4%,9310100000100,,"Consulta de médico general (chequeo, sin incluir intervenciones)",4,,
10189,IVA4%,9310100000200,,"Consulta de alergología (chequeo general, sin incluir intervenciones)",4,,
10190,IVA4%,9310100000300,,"Consulta de cardiología (chequeo general, sin incluir intervenciones)",4,,
10191,IVA4%,9310100000400,,"Consulta de cirugía general (chequeo general, sin incluir intervenciones)",4,,
10192,IVA4%,9310100000500,,"Consulta de dermatología (chequeo general, sin incluir intervenciones)",4,,
10193,IVA4%,9310100000600,,"Consulta de endocrinología (chequeo general, sin incluir intervenciones)",4,,
10194,IVA4%,9310100000700,,"Consulta de gastroenterología (chequeo general, sin incluir intervenciones)",4,,
10195,IVA4%,9310100000800,,"Consulta de geriatría (chequeo general, sin incluir intervenciones)",4,,
10196,IVA4%,9310100000900,,"Consulta de ginecología (chequeo general, sin incluir intervenciones)",4,,
